Play,Act,Scene,Character,Line Count,Text
The Tragedy of Antony and Cleopatra,4,9,SECOND SOLDIER,8,This last day was A shrewd one to's.
The Tragedy of Antony and Cleopatra,4,9,DOMITIUS ENOBARBUS,5,"O, bear me witness, night,--"
The Tragedy of Antony and Cleopatra,4,9,THIRD SOLDIER,4,What man is this?
The Tragedy of Antony and Cleopatra,4,9,SECOND SOLDIER,5,"Stand close, and list him."
The Tragedy of Antony and Cleopatra,4,9,DOMITIUS ENOBARBUS,24,"Be witness to me, O thou blessed moon, When men revolted shall upon record Bear hateful memory, poor Enobarbus did Before thy face repent!"
The Tragedy of Antony and Cleopatra,4,9,FIRST SOLDIER,1,Enobarbus!
The Tragedy of Antony and Cleopatra,4,9,THIRD SOLDIER,3,Peace! Hark further.
The Tragedy of Antony and Cleopatra,4,9,DOMITIUS ENOBARBUS,84,"O sovereign mistress of true melancholy, The poisonous damp of night disponge upon me, That life, a very rebel to my will, May hang no longer on me: throw my heart Against the flint and hardness of my fault: Which, being dried with grief, will break to powder, And finish all foul thoughts. O Antony, Nobler than my revolt is infamous, Forgive me in thine own particular; But let the world rank me in register A master-leaver and a fugitive: O Antony! O Antony!"
The Tragedy of Antony and Cleopatra,4,9,SECOND SOLDIER,4,Let's speak To him.
The Tragedy of Antony and Cleopatra,4,9,FIRST SOLDIER,11,"Let's hear him, for the things he speaks May concern Caesar."
The Tragedy of Antony and Cleopatra,4,9,THIRD SOLDIER,6,Let's do so. But he sleeps.
The Tragedy of Antony and Cleopatra,4,9,FIRST SOLDIER,14,Swoons rather; for so bad a prayer as his Was never yet for sleep.
The Tragedy of Antony and Cleopatra,4,9,SECOND SOLDIER,4,Go we to him.
The Tragedy of Antony and Cleopatra,4,9,THIRD SOLDIER,6,"Awake, sir, awake; speak to us."
The Tragedy of Antony and Cleopatra,4,9,SECOND SOLDIER,3,"Hear you, sir?"
The Tragedy of Antony and Cleopatra,4,9,FIRST SOLDIER,32,The hand of death hath raught him. Hark! the drums Demurely wake the sleepers. Let us bear him To the court of guard; he is of note: our hour Is fully out.
The Tragedy of Antony and Cleopatra,4,9,THIRD SOLDIER,7,"Come on, then; He may recover yet."
The Tragedy of Antony and Cleopatra,4,10,MARK ANTONY,12,Their preparation is to-day by sea; We please them not by land.
The Tragedy of Antony and Cleopatra,4,10,SCARUS,4,"For both, my lord."
The Tragedy of Antony and Cleopatra,4,10,MARK ANTONY,55,"I would they'ld fight i' the fire or i' the air; We'ld fight there too. But this it is; our foot Upon the hills adjoining to the city Shall stay with us: order for sea is given; They have put forth the haven Where their appointment we may best discover, And look on their endeavour."
The Tragedy of Antony and Cleopatra,4,11,OCTAVIUS CAESAR,33,"But being charged, we will be still by land, Which, as I take't, we shall; for his best force Is forth to man his galleys. To the vales, And hold our best advantage."
The Tragedy of Antony and Cleopatra,4,12,MARK ANTONY,24,"Yet they are not join'd: where yond pine does stand, I shall discover all: I'll bring thee word Straight, how 'tis like to go."
The Tragedy of Antony and Cleopatra,4,12,SCARUS,48,"Swallows have built In Cleopatra's sails their nests: the augurers Say they know not, they cannot tell; look grimly, And dare not speak their knowledge. Antony Is valiant, and dejected; and, by starts, His fretted fortunes give him hope, and fear, Of what he has, and has not."
The Tragedy of Antony and Cleopatra,4,12,MARK ANTONY,177,"All is lost; This foul Egyptian hath betrayed me: My fleet hath yielded to the foe; and yonder They cast their caps up and carouse together Like friends long lost. Triple-turn'd whore! 'tis thou Hast sold me to this novice; and my heart Makes only wars on thee. Bid them all fly; For when I am revenged upon my charm, I have done all. Bid them all fly; begone. O sun, thy uprise shall I see no more: Fortune and Antony part here; even here Do we shake hands. All come to this? The hearts That spaniel'd me at heels, to whom I gave Their wishes, do discandy, melt their sweets On blossoming Caesar; and this pine is bark'd, That overtopp'd them all. Betray'd I am: O this false soul of Egypt! this grave charm,-- Whose eye beck'd forth my wars, and call'd them home; Whose bosom was my crownet, my chief end,-- Like a right gipsy, hath, at fast and loose, Beguiled me to the very heart of loss. What, Eros, Eros! Ah, thou spell! Avaunt!"
The Tragedy of Antony and Cleopatra,4,12,CLEOPATRA,8,Why is my lord enraged against his love?
The Tragedy of Antony and Cleopatra,4,12,MARK ANTONY,145,"Vanish, or I shall give thee thy deserving, And blemish Caesar's triumph. Let him take thee, And hoist thee up to the shouting plebeians: Follow his chariot, like the greatest spot Of all thy sex; most monster-like, be shown For poor'st diminutives, for doits; and let Patient Octavia plough thy visage up With her prepared nails. 'Tis well thou'rt gone, If it be well to live; but better 'twere Thou fell'st into my fury, for one death Might have prevented many. Eros, ho! The shirt of Nessus is upon me: teach me, Alcides, thou mine ancestor, thy rage: Let me lodge Lichas on the horns o' the moon; And with those hands, that grasp'd the heaviest club, Subdue my worthiest self. The witch shall die: To the young Roman boy she hath sold me, and I fall Under this plot; she dies for't. Eros, ho!"
The Tragedy of Antony and Cleopatra,4,13,CLEOPATRA,22,"Help me, my women! O, he is more mad Than Telamon for his shield; the boar of Thessaly Was never so emboss'd."
The Tragedy of Antony and Cleopatra,4,13,CHARMIAN,26,"To the monument! There lock yourself, and send him word you are dead. The soul and body rive not more in parting Than greatness going off."
The Tragedy of Antony and Cleopatra,4,13,CLEOPATRA,37,"To the monument! Mardian, go tell him I have slain myself; Say, that the last I spoke was 'Antony,' And word it, prithee, piteously: hence, Mardian, And bring me how he takes my death. To the monument!"
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,5,"Eros, thou yet behold'st me?"
The Tragedy of Antony and Cleopatra,4,14,EROS,3,"Ay, noble lord."
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,51,"Sometimes we see a cloud that's dragonish; A vapour sometime like a bear or lion, A tower'd citadel, a pendent rock, A forked mountain, or blue promontory With trees upon't, that nod unto the world, And mock our eyes with air: thou hast seen these signs; They are black vesper's pageants."
The Tragedy of Antony and Cleopatra,4,14,EROS,3,"Ay, my lord,"
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,22,"That which is now a horse, even with a thought The rack dislimns, and makes it indistinct, As water is in water."
The Tragedy of Antony and Cleopatra,4,14,EROS,4,"It does, my lord."
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,94,"My good knave Eros, now thy captain is Even such a body: here I am Antony: Yet cannot hold this visible shape, my knave. I made these wars for Egypt: and the queen,-- Whose heart I thought I had, for she had mine; Which whilst it was mine had annex'd unto't A million more, now lost,--she, Eros, has Pack'd cards with Caesar, and false-play'd my glory Unto an enemy's triumph. Nay, weep not, gentle Eros; there is left us Ourselves to end ourselves. O! thy vile lady! She has robb'd me of my sword."
The Tragedy of Antony and Cleopatra,4,14,MARDIAN,13,"No, Antony; My mistress loved thee, and her fortunes mingled With thine entirely."
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,13,"Hence, saucy eunuch; peace! She hath betray'd me and shall die the death."
The Tragedy of Antony and Cleopatra,4,14,MARDIAN,62,"Death of one person can be paid but once, And that she has discharged: what thou wouldst do Is done unto thy hand: the last she spake Was 'Antony! most noble Antony!' Then in the midst a tearing groan did break The name of Antony; it was divided Between her heart and lips: she render'd life, Thy name so buried in her."
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,2,"Dead, then?"
The Tragedy of Antony and Cleopatra,4,14,MARDIAN,1,Dead.
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,163,"Unarm, Eros; the long day's task is done, And we must sleep. That thou depart'st hence safe, Does pay thy labour richly; go. Off, pluck off: The seven-fold shield of Ajax cannot keep The battery from my heart. O, cleave, my sides! Heart, once be stronger than thy continent, Crack thy frail case! Apace, Eros, apace. No more a soldier: bruised pieces, go; You have been nobly borne. From me awhile. I will o'ertake thee, Cleopatra, and Weep for my pardon. So it must be, for now All length is torture: since the torch is out, Lie down, and stray no farther: now all labour Mars what it does; yea, very force entangles Itself with strength: seal then, and all is done. Eros!--I come, my queen:--Eros!--Stay for me: Where souls do couch on flowers, we'll hand in hand, And with our sprightly port make the ghosts gaze: Dido and her AEneas shall want troops, And all the haunt be ours. Come, Eros, Eros!"
The Tragedy of Antony and Cleopatra,4,14,EROS,4,What would my lord?
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,113,"Since Cleopatra died, I have lived in such dishonour, that the gods Detest my baseness. I, that with my sword Quarter'd the world, and o'er green Neptune's back With ships made cities, condemn myself to lack The courage of a woman; less noble mind Than she which by her death our Caesar tells 'I am conqueror of myself.' Thou art sworn, Eros, That, when the exigent should come, which now Is come indeed, when I should see behind me The inevitable prosecution of Disgrace and horror, that, on my command, Thou then wouldst kill me: do't; the time is come: Thou strikest not me, 'tis Caesar thou defeat'st. Put colour in thy cheek."
The Tragedy of Antony and Cleopatra,4,14,EROS,20,"The gods withhold me! Shall I do that which all the Parthian darts, Though enemy, lost aim, and could not?"
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,42,"Eros, Wouldst thou be window'd in great Rome and see Thy master thus with pleach'd arms, bending down His corrigible neck, his face subdued To penetrative shame, whilst the wheel'd seat Of fortunate Caesar, drawn before him, branded His baseness that ensued?"
The Tragedy of Antony and Cleopatra,4,14,EROS,4,I would not see't.
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,24,"Come, then; for with a wound I must be cured. Draw that thy honest sword, which thou hast worn Most useful for thy country."
The Tragedy of Antony and Cleopatra,4,14,EROS,4,"O, sir, pardon me!"
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,33,"When I did make thee free, sworest thou not then To do this when I bade thee? Do it at once; Or thy precedent services are all But accidents unpurposed. Draw, and come."
The Tragedy of Antony and Cleopatra,4,14,EROS,15,"Turn from me, then, that noble countenance, Wherein the worship of the whole world lies."
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,2,Lo thee!
The Tragedy of Antony and Cleopatra,4,14,EROS,4,My sword is drawn.
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,13,Then let it do at once The thing why thou hast drawn it.
The Tragedy of Antony and Cleopatra,4,14,EROS,18,"My dear master, My captain, and my emperor, let me say, Before I strike this bloody stroke, farewell."
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,5,"'Tis said, man; and farewell."
The Tragedy of Antony and Cleopatra,4,14,EROS,7,"Farewell, great chief. Shall I strike now?"
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,2,"Now, Eros."
The Tragedy of Antony and Cleopatra,4,14,EROS,12,"Why, there then: thus I do escape the sorrow Of Antony's death."
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,76,"Thrice-nobler than myself! Thou teachest me, O valiant Eros, what I should, and thou couldst not. My queen and Eros Have by their brave instruction got upon me A nobleness in record: but I will be A bridegroom in my death, and run into't As to a lover's bed. Come, then; and, Eros, Thy master dies thy scholar: to do thus I learn'd of thee. How! not dead? not dead? The guard, ho! O, dispatch me!"
The Tragedy of Antony and Cleopatra,4,14,FIRST GUARD,3,What's the noise?
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,16,"I have done my work in, friends: O, make an end Of what I have begun."
The Tragedy of Antony and Cleopatra,4,14,SECOND GUARD,4,The star is fall'n.
The Tragedy of Antony and Cleopatra,4,14,FIRST GUARD,6,And time is at his period.
The Tragedy of Antony and Cleopatra,4,14,ALL,3,"Alas, and woe!"
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,8,Let him that loves me strike me dead.
The Tragedy of Antony and Cleopatra,4,14,FIRST GUARD,2,Not I.
The Tragedy of Antony and Cleopatra,4,14,SECOND GUARD,2,Nor I.
The Tragedy of Antony and Cleopatra,4,14,THIRD GUARD,3,Nor any one.
The Tragedy of Antony and Cleopatra,4,14,DERCETAS,22,"Thy death and fortunes bid thy followers fly. This sword but shown to Caesar, with this tidings, Shall enter me with him."
The Tragedy of Antony and Cleopatra,4,14,DIOMEDES,2,Where's Antony?
The Tragedy of Antony and Cleopatra,4,14,DERCETAS,3,"There, Diomed there."
The Tragedy of Antony and Cleopatra,4,14,DIOMEDES,7,"Lives he? Wilt thou not answer, man?"
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,14,"Art thou there, Diomed? Draw thy sword, and give me Sufficing strokes for death."
The Tragedy of Antony and Cleopatra,4,14,DIOMEDES,10,"Most absolute lord, My mistress Cleopatra sent me to thee."
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,5,When did she send thee?
The Tragedy of Antony and Cleopatra,4,14,DIOMEDES,3,"Now, my lord."
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,3,Where is she?
The Tragedy of Antony and Cleopatra,4,14,DIOMEDES,68,"Lock'd in her monument. She had a prophesying fear Of what hath come to pass: for when she saw-- Which never shall be found--you did suspect She had disposed with Caesar, and that your rage Would not be purged, she sent you word she was dead; But, fearing since how it might work, hath sent Me to proclaim the truth; and I am come, I dread, too late."
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,9,"Too late, good Diomed: call my guard, I prithee."
The Tragedy of Antony and Cleopatra,4,14,DIOMEDES,13,"What, ho, the emperor's guard! The guard, what, ho! Come, your lord calls!"
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,16,"Bear me, good friends, where Cleopatra bides; 'Tis the last service that I shall command you."
The Tragedy of Antony and Cleopatra,4,14,FIRST GUARD,16,"Woe, woe are we, sir, you may not live to wear All your true followers out."
The Tragedy of Antony and Cleopatra,4,14,ALL,3,Most heavy day!
The Tragedy of Antony and Cleopatra,4,14,MARK ANTONY,51,"Nay, good my fellows, do not please sharp fate To grace it with your sorrows: bid that welcome Which comes to punish us, and we punish it Seeming to bear it lightly. Take me up: I have led you oft: carry me now, good friends, And have my thanks for all."
The Tragedy of Antony and Cleopatra,4,15,CLEOPATRA,8,"O Charmian, I will never go from hence."
The Tragedy of Antony and Cleopatra,4,15,CHARMIAN,4,"Be comforted, dear madam."
The Tragedy of Antony and Cleopatra,4,15,CLEOPATRA,37,"No, I will not: All strange and terrible events are welcome, But comforts we despise; our size of sorrow, Proportion'd to our cause, must be as great As that which makes it. How now! is he dead?"
The Tragedy of Antony and Cleopatra,4,15,DIOMEDES,21,"His death's upon him, but not dead. Look out o' the other side your monument; His guard have brought him thither."
The Tragedy of Antony and Cleopatra,4,15,CLEOPATRA,33,"O sun, Burn the great sphere thou movest in! darkling stand The varying shore o' the world. O Antony, Antony, Antony! Help, Charmian, help, Iras, help; Help, friends below; let's draw him hither."
The Tragedy of Antony and Cleopatra,4,15,MARK ANTONY,13,"Peace! Not Caesar's valour hath o'erthrown Antony, But Antony's hath triumph'd on itself."
The Tragedy of Antony and Cleopatra,4,15,CLEOPATRA,15,"So it should be, that none but Antony Should conquer Antony; but woe 'tis so!"
The Tragedy of Antony and Cleopatra,4,15,MARK ANTONY,24,"I am dying, Egypt, dying; only I here importune death awhile, until Of many thousand kisses the poor last I lay up thy lips."
The Tragedy of Antony and Cleopatra,4,15,CLEOPATRA,72,"I dare not, dear,-- Dear my lord, pardon,--I dare not, Lest I be taken: not the imperious show Of the full-fortuned Caesar ever shall Be brooch'd with me; if knife, drugs, serpents, have Edge, sting, or operation, I am safe: Your wife Octavia, with her modest eyes And still conclusion, shall acquire no honour Demuring upon me. But come, come, Antony,-- Help me, my women,--we must draw thee up: Assist, good friends."
The Tragedy of Antony and Cleopatra,4,15,MARK ANTONY,6,"O, quick, or I am gone."
The Tragedy of Antony and Cleopatra,4,15,CLEOPATRA,70,"Here's sport indeed! How heavy weighs my lord! Our strength is all gone into heaviness, That makes the weight: had I great Juno's power, The strong-wing'd Mercury should fetch thee up, And set thee by Jove's side. Yet come a little,-- Wishes were ever fools,--O, come, come, come; And welcome, welcome! die where thou hast lived: Quicken with kissing: had my lips that power, Thus would I wear them out."
The Tragedy of Antony and Cleopatra,4,15,ALL,3,A heavy sight!
The Tragedy of Antony and Cleopatra,4,15,MARK ANTONY,15,"I am dying, Egypt, dying: Give me some wine, and let me speak a little."
The Tragedy of Antony and Cleopatra,4,15,CLEOPATRA,22,"No, let me speak; and let me rail so high, That the false housewife Fortune break her wheel, Provoked by my offence."
The Tragedy of Antony and Cleopatra,4,15,MARK ANTONY,13,"One word, sweet queen: Of Caesar seek your honour, with your safety. O!"
The Tragedy of Antony and Cleopatra,4,15,CLEOPATRA,5,They do not go together.
The Tragedy of Antony and Cleopatra,4,15,MARK ANTONY,9,"Gentle, hear me: None about Caesar trust but Proculeius."
The Tragedy of Antony and Cleopatra,4,15,CLEOPATRA,10,My resolution and my hands I'll trust; None about Caesar.
The Tragedy of Antony and Cleopatra,4,15,MARK ANTONY,64,"The miserable change now at my end Lament nor sorrow at; but please your thoughts In feeding them with those my former fortunes Wherein I lived, the greatest prince o' the world, The noblest; and do now not basely die, Not cowardly put off my helmet to My countryman,--a Roman by a Roman Valiantly vanquish'd. Now my spirit is going; I can no more."
The Tragedy of Antony and Cleopatra,4,15,CLEOPATRA,77,"Noblest of men, woo't die? Hast thou no care of me? shall I abide In this dull world, which in thy absence is No better than a sty? O, see, my women, The crown o' the earth doth melt. My lord! O, wither'd is the garland of the war, The soldier's pole is fall'n: young boys and girls Are level now with men; the odds is gone, And there is nothing left remarkable Beneath the visiting moon."
The Tragedy of Antony and Cleopatra,4,15,CHARMIAN,3,"O, quietness, lady!"
The Tragedy of Antony and Cleopatra,4,15,IRAS,6,"She is dead too, our sovereign."
The Tragedy of Antony and Cleopatra,4,15,CHARMIAN,1,Lady!
The Tragedy of Antony and Cleopatra,4,15,IRAS,1,Madam!
The Tragedy of Antony and Cleopatra,4,15,CHARMIAN,4,"O madam, madam, madam!"
The Tragedy of Antony and Cleopatra,4,15,IRAS,3,"Royal Egypt, Empress!"
The Tragedy of Antony and Cleopatra,4,15,CHARMIAN,3,"Peace, peace, Iras!"
The Tragedy of Antony and Cleopatra,4,15,CLEOPATRA,159,"No more, but e'en a woman, and commanded By such poor passion as the maid that milks And does the meanest chares. It were for me To throw my sceptre at the injurious gods; To tell them that this world did equal theirs Till they had stol'n our jewel. All's but naught; Patience is scottish, and impatience does Become a dog that's mad: then is it sin To rush into the secret house of death, Ere death dare come to us? How do you, women? What, what! good cheer! Why, how now, Charmian! My noble girls! Ah, women, women, look, Our lamp is spent, it's out! Good sirs, take heart: We'll bury him; and then, what's brave, what's noble, Let's do it after the high Roman fashion, And make death proud to take us. Come, away: This case of that huge spirit now is cold: Ah, women, women! come; we have no friend But resolution, and the briefest end."
The Tragedy of Antony and Cleopatra,5,1,OCTAVIUS CAESAR,19,"Go to him, Dolabella, bid him yield; Being so frustrate, tell him he mocks The pauses that he makes."
The Tragedy of Antony and Cleopatra,5,1,DOLABELLA,3,"Caesar, I shall."
The Tragedy of Antony and Cleopatra,5,1,OCTAVIUS CAESAR,13,Wherefore is that? and what art thou that darest Appear thus to us?
The Tragedy of Antony and Cleopatra,5,1,DERCETAS,63,"I am call'd Dercetas; Mark Antony I served, who best was worthy Best to be served: whilst he stood up and spoke, He was my master; and I wore my life To spend upon his haters. If thou please To take me to thee, as I was to him I'll be to Caesar; if thou pleasest not, I yield thee up my life."
The Tragedy of Antony and Cleopatra,5,1,OCTAVIUS CAESAR,4,What is't thou say'st?
The Tragedy of Antony and Cleopatra,5,1,DERCETAS,7,"I say, O Caesar, Antony is dead."
The Tragedy of Antony and Cleopatra,5,1,OCTAVIUS CAESAR,45,"The breaking of so great a thing should make A greater crack: the round world Should have shook lions into civil streets, And citizens to their dens: the death of Antony Is not a single doom; in the name lay A moiety of the world."
The Tragedy of Antony and Cleopatra,5,1,DERCETAS,60,"He is dead, Caesar: Not by a public minister of justice, Nor by a hired knife; but that self hand, Which writ his honour in the acts it did, Hath, with the courage which the heart did lend it, Splitted the heart. This is his sword; I robb'd his wound of it; behold it stain'd With his most noble blood."
The Tragedy of Antony and Cleopatra,5,1,OCTAVIUS CAESAR,18,"Look you sad, friends? The gods rebuke me, but it is tidings To wash the eyes of kings."
The Tragedy of Antony and Cleopatra,5,1,AGRIPPA,15,"And strange it is, That nature must compel us to lament Our most persisted deeds."
The Tragedy of Antony and Cleopatra,5,1,MECAENAS,8,His taints and honours Waged equal with him.
The Tragedy of Antony and Cleopatra,5,1,AGRIPPA,22,"A rarer spirit never Did steer humanity: but you, gods, will give us Some faults to make us men. Caesar is touch'd."
The Tragedy of Antony and Cleopatra,5,1,MECAENAS,13,"When such a spacious mirror's set before him, He needs must see himself."
The Tragedy of Antony and Cleopatra,5,1,OCTAVIUS CAESAR,132,"O Antony! I have follow'd thee to this; but we do lance Diseases in our bodies: I must perforce Have shown to thee such a declining day, Or look on thine; we could not stall together In the whole world: but yet let me lament, With tears as sovereign as the blood of hearts, That thou, my brother, my competitor In top of all design, my mate in empire, Friend and companion in the front of war, The arm of mine own body, and the heart Where mine his thoughts did kindle,--that our stars, Unreconciliable, should divide Our equalness to this. Hear me, good friends-- But I will tell you at some meeter season: The business of this man looks out of him; We'll hear him what he says. Whence are you?"
The Tragedy of Antony and Cleopatra,5,1,EGYPTIAN,32,"A poor Egyptian yet. The queen my mistress, Confined in all she has, her monument, Of thy intents desires instruction, That she preparedly may frame herself To the way she's forced to."
The Tragedy of Antony and Cleopatra,5,1,OCTAVIUS CAESAR,31,"Bid her have good heart: She soon shall know of us, by some of ours, How honourable and how kindly we Determine for her; for Caesar cannot live To be ungentle."
The Tragedy of Antony and Cleopatra,5,1,EGYPTIAN,5,So the gods preserve thee!
The Tragedy of Antony and Cleopatra,5,1,OCTAVIUS CAESAR,61,"Come hither, Proculeius. Go and say, We purpose her no shame: give her what comforts The quality of her passion shall require, Lest, in her greatness, by some mortal stroke She do defeat us; for her life in Rome Would be eternal in our triumph: go, And with your speediest bring us what she says, And how you find of her."
The Tragedy of Antony and Cleopatra,5,1,PROCULEIUS,3,"Caesar, I shall."
The Tragedy of Antony and Cleopatra,5,1,OCTAVIUS CAESAR,9,"Gallus, go you along. Where's Dolabella, To second Proculeius?"
The Tragedy of Antony and Cleopatra,5,1,ALL,1,Dolabella!
The Tragedy of Antony and Cleopatra,5,1,OCTAVIUS CAESAR,56,"Let him alone, for I remember now How he's employ'd: he shall in time be ready. Go with me to my tent; where you shall see How hardly I was drawn into this war; How calm and gentle I proceeded still In all my writings: go with me, and see What I can show in this."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,59,"My desolation does begin to make A better life. 'Tis paltry to be Caesar; Not being Fortune, he's but Fortune's knave, A minister of her will: and it is great To do that thing that ends all other deeds; Which shackles accidents and bolts up change; Which sleeps, and never palates more the dug, The beggar's nurse and Caesar's."
The Tragedy of Antony and Cleopatra,5,2,PROCULEIUS,23,Caesar sends greeting to the Queen of Egypt; And bids thee study on what fair demands Thou mean'st to have him grant thee.
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,3,What's thy name?
The Tragedy of Antony and Cleopatra,5,2,PROCULEIUS,4,My name is Proculeius.
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,77,"Antony Did tell me of you, bade me trust you; but I do not greatly care to be deceived, That have no use for trusting. If your master Would have a queen his beggar, you must tell him, That majesty, to keep decorum, must No less beg than a kingdom: if he please To give me conquer'd Egypt for my son, He gives me so much of mine own, as I Will kneel to him with thanks."
The Tragedy of Antony and Cleopatra,5,2,PROCULEIUS,62,"Be of good cheer; You're fall'n into a princely hand, fear nothing: Make your full reference freely to my lord, Who is so full of grace, that it flows over On all that need: let me report to him Your sweet dependency; and you shall find A conqueror that will pray in aid for kindness, Where he for grace is kneel'd to."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,33,"Pray you, tell him I am his fortune's vassal, and I send him The greatness he has got. I hourly learn A doctrine of obedience; and would gladly Look him i' the face."
The Tragedy of Antony and Cleopatra,5,2,PROCULEIUS,19,"This I'll report, dear lady. Have comfort, for I know your plight is pitied Of him that caused it."
The Tragedy of Antony and Cleopatra,5,2,GALLUS,13,You see how easily she may be surprised: Guard her till Caesar come.
The Tragedy of Antony and Cleopatra,5,2,IRAS,2,Royal queen!
The Tragedy of Antony and Cleopatra,5,2,CHARMIAN,6,"O Cleopatra! thou art taken, queen:"
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,4,"Quick, quick, good hands."
The Tragedy of Antony and Cleopatra,5,2,PROCULEIUS,17,"Hold, worthy lady, hold: Do not yourself such wrong, who are in this Relieved, but not betray'd."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,10,"What, of death too, That rids our dogs of languish?"
The Tragedy of Antony and Cleopatra,5,2,PROCULEIUS,28,"Cleopatra, Do not abuse my master's bounty by The undoing of yourself: let the world see His nobleness well acted, which your death Will never let come forth."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,18,"Where art thou, death? Come hither, come! come, come, and take a queen Worthy many babes and beggars!"
The Tragedy of Antony and Cleopatra,5,2,PROCULEIUS,3,"O, temperance, lady!"
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,109,"Sir, I will eat no meat, I'll not drink, sir; If idle talk will once be necessary, I'll not sleep neither: this mortal house I'll ruin, Do Caesar what he can. Know, sir, that I Will not wait pinion'd at your master's court; Nor once be chastised with the sober eye Of dull Octavia. Shall they hoist me up And show me to the shouting varletry Of censuring Rome? Rather a ditch in Egypt Be gentle grave unto me! rather on Nilus' mud Lay me stark naked, and let the water-flies Blow me into abhorring! rather make My country's high pyramides my gibbet, And hang me up in chains!"
The Tragedy of Antony and Cleopatra,5,2,PROCULEIUS,15,You do extend These thoughts of horror further than you shall Find cause in Caesar.
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,24,"Proculeius, What thou hast done thy master Caesar knows, And he hath sent for thee: for the queen, I'll take her to my guard."
The Tragedy of Antony and Cleopatra,5,2,PROCULEIUS,26,"So, Dolabella, It shall content me best: be gentle to her. To Caesar I will speak what you shall please, If you'll employ me to him."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,4,"Say, I would die."
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,8,"Most noble empress, you have heard of me?"
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,3,I cannot tell.
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,4,Assuredly you know me.
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,22,"No matter, sir, what I have heard or known. You laugh when boys or women tell their dreams; Is't not your trick?"
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,4,"I understand not, madam."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,19,"I dream'd there was an Emperor Antony: O, such another sleep, that I might see But such another man!"
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,5,"If it might please ye,--"
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,24,"His face was as the heavens; and therein stuck A sun and moon, which kept their course, and lighted The little O, the earth."
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,3,"Most sovereign creature,--"
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,87,"His legs bestrid the ocean: his rear'd arm Crested the world: his voice was propertied As all the tuned spheres, and that to friends; But when he meant to quail and shake the orb, He was as rattling thunder. For his bounty, There was no winter in't; an autumn 'twas That grew the more by reaping: his delights Were dolphin-like; they show'd his back above The element they lived in: in his livery Walk'd crowns and crownets; realms and islands were As plates dropp'd from his pocket."
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,1,Cleopatra!
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,15,"Think you there was, or might be, such a man As this I dream'd of?"
The Tragedy of Antony and Cleopatra,5,2,DOLABELLA,3,"Gentle madam, no."
The Tragedy of Antony and Cleopatra,5,2,CLEOPATRA,46,"You lie, up to the hearing of the gods. But, if there be, or ever were, one such, It's past the size of dreaming: nature wants stuff To vie strange forms with fancy; yet, to imagine And Antony, were nature's piece 'gainst fancy, Condemning shadows quite."
